fieldNumber,fieldSpeciesName,infraSpecificRank,infraSpecificName,otherSpeciesName,altitude,sourceOfCoordinates,coordinatePrecision,coordinateUncertainty,dateCreated,sourceFile,generalNotes,hybridStatus,hybridStatusNotes,archived,nswNumber,sampleDate,bundleNumber,boxNumber,livingCollectionId,populationGeneticsId,collectionNotes,tissueSampleColumn,tissueSampleType,hmNumber,herbariumId,herbariumSpecimenIrn,herbariumSpecimenCollector,herbariumCollectionDate,dateToDart,dartServiceNumber,dartOptimization,dartSequencing,duplicateSampleSent,dartNotes,dateToMtAnnan,destructiveSamplingDate,destructiveSamplingBy,destructiveSamplingSiteName,populationInfoId,phenologyId,eventId,idCurrent,acceptedName,genus,species,provisionalAcceptedStatus,taxonType,locality,nationalPark,natureReserve,peoplePresent,stateConservationArea,stateForest,otherTenure,eventKey,plants10m,adultsPresent,juvenilesPresent,speciesIdConfidence,speciesIdNotes,nativeStatus,populationNotes,reproductiveState,flowers,fruit,dartOrderCount,dartOrderServiceNumbers,projectsString,id,type,date,decimalLongitude,decimalLatitude,geodeticDatum
,Planchonella australis,,,,,GPS,3799.0,,2021-10-19 06:09:11.836109+00:00,species_2021-08-21 164937.466427.txt,,,,False,NSW1088583,2021-08-21T00:00:00+00:00,,,,,Tree. GPS generalised,,Tissue,,,,,,,,,,,,,,,,popnInfo-OgvgmBbk,phenology-3f9d1c01,6978ee90-0213-11ec-8621-fb189331eca0,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Tungun Road to Gibbergunyah Range ,Nightcap National Park,,Rob Kooyman,,,,6978ee90-0213-11ec-8621-fb189331eca0,Less than 5,Yes,Yes,,,,,,Not present,Immature,1,DPout21-6641,RandR,,,,153.343,-28.568,WGS84
,Planchonella australis,,,,,GPS,3799.0,,2021-10-19 06:09:11.836109+00:00,species_2021-08-21 164937.466427.txt,,,,False,NSW1088593,2021-08-21T00:00:00+00:00,,,,,Small Tree. GPS Generalised,,Tissue,,,,,,,,,,,,,,,,popnInfo-OgvgmBbk,phenology-f710ea61,6978ee90-0213-11ec-8621-fb189331eca0,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Tungun Road to Gibbergunyah Range ,Nightcap National Park,,Rob Kooyman,,,,6978ee90-0213-11ec-8621-fb189331eca0,Less than 5,Yes,Yes,,,,,,Not present,Immature,1,DPout21-6641,RandR,,,,153.343,-28.568,WGS84
,Planchonella australis,,,,643.0,GPS,4800.0,,2021-09-14 23:07:59.888708+00:00,species_2021-09-14 191831.380996.txt,,,,False,NSW1088962,2021-09-14T00:00:00+00:00,,,,,Tree.  GPS Generalised.,,Tissue,,,,,,,,,,,,,,,,popnInfo-OgvgmBbk,phenology-2830d2a1,b2d73720-14f3-11ec-8e1d-a938533782fe,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Mt Jerusalem,Mount Jerusalem National Park,,Rob Kooyman,,,,b2d73720-14f3-11ec-8e1d-a938533782fe,Less than 5,Yes,Yes,,,,,,Not present,Seed mature,1,DPout21-6641,RandR,,,,153.351,-28.519,WGS84
,Planchonella australis,,,,643.0,GPS,3099.0,,2021-09-14 23:07:59.888708+00:00,species_2021-09-14 191831.380996.txt,,,,False,NSW1088980,2021-09-14T00:00:00+00:00,,,,,Small Tree GPS Generalised.,,Tissue,,,,,,,,,,,,,,,,popnInfo-OgvgmBbk,phenology-4072e501,b2d73720-14f3-11ec-8e1d-a938533782fe,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Mt Jerusalem,Mount Jerusalem National Park,,Rob Kooyman,,,,b2d73720-14f3-11ec-8e1d-a938533782fe,Less than 5,Yes,Yes,,,,,,Not present,Seed mature,1,DPout21-6641,RandR,,,,153.351,-28.519,WGS84
,Planchonella australis,,,,643.0,GPS,3099.0,,2021-09-14 23:07:59.888708+00:00,species_2021-09-14 191831.380996.txt,,,,False,NSW1088981,2021-09-14T00:00:00+00:00,,,,,Tree GPS Generalised.,,Tissue,,,,,,,,,,,,,,,,popnInfo-OgvgmBbk,phenology-068d4fa1,b2d73720-14f3-11ec-8e1d-a938533782fe,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Mt Jerusalem,Mount Jerusalem National Park,,Rob Kooyman,,,,b2d73720-14f3-11ec-8e1d-a938533782fe,Less than 5,Yes,Yes,,,,,,Not present,Seed mature,1,DPout21-6641,RandR,,,,153.351,-28.519,WGS84
,Planchonella australis,,,,643.0,GPS,3099.0,,2021-09-14 23:07:59.888708+00:00,species_2021-09-14 191831.380996.txt,,,,False,NSW1088987,2021-09-14T00:00:00+00:00,,,,,Sapling GPS Generalised.,,Tissue,,,,,,,,,,,,,,,,popnInfo-OgvgmBbk,phenology-e8b78961,b2d73720-14f3-11ec-8e1d-a938533782fe,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Mt Jerusalem,Mount Jerusalem National Park,,Rob Kooyman,,,,b2d73720-14f3-11ec-8e1d-a938533782fe,Less than 5,Yes,Yes,,,,,,Not present,Seed mature,1,DPout21-6641,RandR,,,,153.351,-28.519,WGS84
,Planchonella australis,,,,643.0,GPS,3099.0,,2021-09-14 23:07:59.888708+00:00,species_2021-09-14 191831.380996.txt,,,,False,NSW1088990,2021-09-14T00:00:00+00:00,,,,,Tree GPS Generalised.,,Tissue,,,,,,,,,,,,,,,,popnInfo-OgvgmBbk,phenology-08a32891,b2d73720-14f3-11ec-8e1d-a938533782fe,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Mt Jerusalem,Mount Jerusalem National Park,,Rob Kooyman,,,,b2d73720-14f3-11ec-8e1d-a938533782fe,Less than 5,Yes,Yes,,,,,,Not present,Seed mature,1,DPout21-6641,RandR,,,,153.351,-28.519,WGS84
,Planchonella australis,,,,643.0,GPS,3099.0,,2021-09-14 23:07:59.888708+00:00,species_2021-09-14 191831.380996.txt,,,,False,NSW1088991,2021-09-14T00:00:00+00:00,,,,,Tree GPS Generalised.,,Tissue,,,,,,,,,,,,,,,,popnInfo-OgvgmBbk,phenology-9c8a7861,b2d73720-14f3-11ec-8e1d-a938533782fe,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Mt Jerusalem,Mount Jerusalem National Park,,Rob Kooyman,,,,b2d73720-14f3-11ec-8e1d-a938533782fe,Less than 5,Yes,Yes,,,,,,Not present,Seed mature,1,DPout21-6641,RandR,,,,153.351,-28.519,WGS84
,Planchonella australis,,,,,GPS,3312.0,,2021-10-19 06:09:11.836109+00:00,species_2021-08-21 164937.466427.txt,,,,False,NSW1088588,2021-08-21T00:00:00+00:00,,,,,Tree,,Tissue,,,,,,,,,,,,,,,,popnInfo-OgvgmBbk,phenology-9f8d47f1,6978ee90-0213-11ec-8621-fb189331eca0,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Tungun Road to Gibbergunyah Range ,Nightcap National Park,,Rob Kooyman,,,,6978ee90-0213-11ec-8621-fb189331eca0,Less than 5,Yes,Yes,,,,,,Not present,Immature,1,DPout21-6641,RandR,,,,153.3409899,-28.5650016,WGS84
,Planchonella australis,,,,,GPS,3312.0,,2021-10-19 06:09:11.836109+00:00,species_2021-08-21 164937.466427.txt,,,,False,NSW1088603,2021-08-21T00:00:00+00:00,,,,,Small Tree,,Tissue,,,,,,,,,,,,,,,,popnInfo-OgvgmBbk,phenology-c759a0d1,6978ee90-0213-11ec-8621-fb189331eca0,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Tungun Road to Gibbergunyah Range ,Nightcap National Park,,Rob Kooyman,,,,6978ee90-0213-11ec-8621-fb189331eca0,Less than 5,Yes,Yes,,,,,,Not present,Immature,1,DPout21-6641,RandR,,,,153.3409899,-28.5650016,WGS84
,Planchonella australis,,,,577.0,GPS,2057.0,,2021-09-21 06:23:09.908387+00:00,species_2021-09-21 151751.545530.txt,,,,False,NSW1088878,2021-09-21T00:00:00+00:00,,,,,Sapling,,Tissue,,,,,,,,,,,,,,,,popnInfo-OgvgmBbk,phenology-6157f331,39a68a70-1a59-11ec-8d8d-71bc536c873b,True,Planchonella australis,Planchonella,australis,n.a.,ALA,"Amaroo, Wollumbin",Wollumbin National Park,,Rob Kooyman,,,,39a68a70-1a59-11ec-8d8d-71bc536c873b,Less than 5,Yes,Yes,,,,,,Not present,Seed mature,1,DPout21-6641,RandR,,,,153.2351934,-28.3966102,WGS84
,Planchonella australis,,,,577.0,GPS,3200.0,,2021-09-21 06:23:09.908387+00:00,species_2021-09-21 151751.545530.txt,,,,False,NSW1088880,2021-09-21T00:00:00+00:00,,,,,Tree. gps GENERALISED,,Tissue,,,,,,,,,,,,,,,,popnInfo-OgvgmBbk,phenology-9a5aded1,39a68a70-1a59-11ec-8d8d-71bc536c873b,True,Planchonella australis,Planchonella,australis,n.a.,ALA,"Amaroo, Wollumbin",Wollumbin National Park,,Rob Kooyman,,,,39a68a70-1a59-11ec-8d8d-71bc536c873b,Less than 5,Yes,Yes,,,,,,Not present,Seed mature,1,DPout21-6641,RandR,,,,153.237,-28.393,WGS84
,Planchonella australis,,,,577.0,GPS,2000.0,,2021-09-21 06:23:09.908387+00:00,species_2021-09-21 151751.545530.txt,,,,False,NSW1088882,2021-09-21T00:00:00+00:00,,,,,Sapling. GPS generalised.,,Tissue,,,,,,,,,,,,,,,,popnInfo-OgvgmBbk,phenology-be9ab261,39a68a70-1a59-11ec-8d8d-71bc536c873b,True,Planchonella australis,Planchonella,australis,n.a.,ALA,"Amaroo, Wollumbin",Wollumbin National Park,,Rob Kooyman,,,,39a68a70-1a59-11ec-8d8d-71bc536c873b,Less than 5,Yes,Yes,,,,,,Not present,Seed mature,1,DPout21-6641,RandR,,,,153.237,-28.393,WGS84
,Planchonella australis,,,,519.0,GPS,3299.0,,2021-09-21 06:23:09.908387+00:00,species_2021-09-21 151751.545530.txt,,,,False,NSW1088897,2021-09-21T00:00:00+00:00,,,,,Tree. GPS generalised.,,Tissue,,,,,,,,,,,,,,,,popnInfo-OgvgmBbk,phenology-a029e071,39a68a70-1a59-11ec-8d8d-71bc536c873b,True,Planchonella australis,Planchonella,australis,n.a.,ALA,"Amaroo, Wollumbin",Wollumbin National Park,,Rob Kooyman,,,,39a68a70-1a59-11ec-8d8d-71bc536c873b,Less than 5,Yes,Yes,,,,,,Not present,Seed mature,1,DPout21-6641,RandR,,,,153.237,-28.393,WGS84
,Planchonella australis,,,,519.0,GPS,3299.0,,2021-09-21 06:23:09.908387+00:00,species_2021-09-21 151751.545530.txt,,,,False,NSW1088899,2021-09-21T00:00:00+00:00,,,,,Sapling. GPS generalised.,,Tissue,,,,,,,,,,,,,,,,popnInfo-OgvgmBbk,phenology-f37a8031,39a68a70-1a59-11ec-8d8d-71bc536c873b,True,Planchonella australis,Planchonella,australis,n.a.,ALA,"Amaroo, Wollumbin",Wollumbin National Park,,Rob Kooyman,,,,39a68a70-1a59-11ec-8d8d-71bc536c873b,Less than 5,Yes,Yes,,,,,,Not present,Seed mature,1,DPout21-6641,RandR,,,,153.237,-28.393,WGS84
,Planchonella australis,,,,519.0,GPS,3900.0,,2021-09-21 06:23:09.908387+00:00,species_2021-09-21 151751.545530.txt,,,,False,NSW1088904,2021-09-21T00:00:00+00:00,,,,,Sapling. GPS generalised.,,Tissue,,,,,,,,,,,,,,,,popnInfo-OgvgmBbk,phenology-9abf0491,39a68a70-1a59-11ec-8d8d-71bc536c873b,True,Planchonella australis,Planchonella,australis,n.a.,ALA,"Amaroo, Wollumbin",Wollumbin National Park,,Rob Kooyman,,,,39a68a70-1a59-11ec-8d8d-71bc536c873b,Less than 5,Yes,Yes,,,,,,Not present,Seed mature,1,DPout21-6641,RandR,,,,153.237,-28.393,WGS84
,Planchonella australis,,,,896.0,GPS,301.0,,2021-09-24 05:05:34.332902+00:00,species_2021-09-24 143005.990503.txt,,,,False,NSW1089082,2021-09-24T00:00:00+00:00,,,,,,,Tissue,,,,,,,,,,,,,,,,popnInfo-OgvgmBbk,phenology-d3b898d1,08c1f430-1cc0-11ec-8a0d-cf27c9fe1b7f,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Airdrop Road,Border Ranges National Park,,Rob Kooyman,,,,08c1f430-1cc0-11ec-8a0d-cf27c9fe1b7f,Less than 5,Yes,Yes,,,,,,Not present,Seed mature,1,DPout22-7748,RandR,,,,153.0572184,-28.3877775,WGS84
,Planchonella australis,,,,896.0,GPS,1436.0,,2021-09-24 05:05:34.332902+00:00,species_2021-09-24 143005.990503.txt,,,,False,NSW1089086,2021-09-24T00:00:00+00:00,,,,,,,Tissue,,,,,,,,,,,,,,,,popnInfo-OgvgmBbk,phenology-96a3a001,08c1f430-1cc0-11ec-8a0d-cf27c9fe1b7f,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Airdrop Road,Border Ranges National Park,,Rob Kooyman,,,,08c1f430-1cc0-11ec-8a0d-cf27c9fe1b7f,Less than 5,Yes,Yes,,,,,,Not present,Seed mature,1,DPout22-7748,RandR,,,,153.0572184,-28.3877775,WGS84
,Planchonella australis,,,,896.0,GPS,1759.0,,2021-09-24 05:05:34.332902+00:00,species_2021-09-24 143005.990503.txt,,,,False,NSW1089087,2021-09-24T00:00:00+00:00,,,,,,,Tissue,,,,,,,,,,,,,,,,popnInfo-OgvgmBbk,phenology-17354a71,08c1f430-1cc0-11ec-8a0d-cf27c9fe1b7f,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Airdrop Road,Border Ranges National Park,,Rob Kooyman,,,,08c1f430-1cc0-11ec-8a0d-cf27c9fe1b7f,Less than 5,Yes,Yes,,,,,,Not present,Seed mature,1,DPout22-7748,RandR,,,,153.0572184,-28.3877775,WGS84
,Planchonella australis,,,,896.0,GPS,3299.0,,2021-09-24 05:05:34.332902+00:00,species_2021-09-24 143005.990503.txt,,,,False,NSW1089094,2021-09-24T00:00:00+00:00,,,,,,,Tissue,,,,,,,,,,,,,,,,popnInfo-OgvgmBbk,phenology-35aacef1,08c1f430-1cc0-11ec-8a0d-cf27c9fe1b7f,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Airdrop Road,Border Ranges National Park,,Rob Kooyman,,,,08c1f430-1cc0-11ec-8a0d-cf27c9fe1b7f,Less than 5,Yes,Yes,,,,,,Not present,Seed mature,1,DPout22-7748,RandR,,,,153.057,-28.387,WGS84
,Planchonella australis,,,,896.0,GPS,47.0,,2021-09-24 05:05:34.332902+00:00,species_2021-09-24 143005.990503.txt,,,,False,NSW1089095,2021-09-24T00:00:00+00:00,,,,,,,Tissue,,,,,,,,,,,,,,,,popnInfo-OgvgmBbk,phenology-40fbe551,08c1f430-1cc0-11ec-8a0d-cf27c9fe1b7f,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Airdrop Road,Border Ranges National Park,,Rob Kooyman,,,,08c1f430-1cc0-11ec-8a0d-cf27c9fe1b7f,Less than 5,Yes,Yes,,,,,,Not present,Seed mature,1,DPout22-7748,RandR,,,,153.0549378,-28.3870148,WGS84
,Planchonella australis,,,,858.0,GPS,2346.0,,2021-09-24 05:05:34.332902+00:00,species_2021-09-24 143005.990503.txt,,,,False,NSW1089099,2021-09-24T00:00:00+00:00,,,,,,,Tissue,,,,,,,,,,,,,,,,popnInfo-OgvgmBbk,phenology-2086ce01,08c1f430-1cc0-11ec-8a0d-cf27c9fe1b7f,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Airdrop Road,Border Ranges National Park,,Rob Kooyman,,,,08c1f430-1cc0-11ec-8a0d-cf27c9fe1b7f,Less than 5,Yes,Yes,,,,,,Not present,Seed mature,1,DPout22-7748,RandR,,,,153.0540071,-28.3866297,WGS84
,Planchonella australis,,,,753.0,GPS,4000.0,,2021-10-04 21:53:28.373691+00:00,species_2021-10-03 175634.878596.txt,,,,False,NSW1092018,2021-10-03T00:00:00+00:00,,,,,Tree. GPS generalised.,,Tissue,,,,,,,,,,,,,,,,popnInfo-OgvgmBbk,phenology-6e1f0891,724ac2d0-23f3-11ec-d7ce-8300a2fa7059,True,Planchonella australis,Planchonella,australis,n.a.,ALA,"Green Mountain Road, Lamington",Lamington National Park,,Rob Kooyman,,,,724ac2d0-23f3-11ec-d7ce-8300a2fa7059,Less than 5,Yes,Yes,,,,,,Not present,Mature,1,DPout21-6641,RandR,,,,153.121,-28.188,WGS84
,Planchonella australis,,,,753.0,GPS,1407.0,,2021-10-04 21:53:28.373691+00:00,species_2021-10-03 175634.878596.txt,,,,False,NSW1092020,2021-10-03T00:00:00+00:00,,,,,Sapling,,Tissue,,,,,,,,,,,,,,,,popnInfo-OgvgmBbk,phenology-943dd551,724ac2d0-23f3-11ec-d7ce-8300a2fa7059,True,Planchonella australis,Planchonella,australis,n.a.,ALA,"Green Mountain Road, Lamington",Lamington National Park,,Rob Kooyman,,,,724ac2d0-23f3-11ec-d7ce-8300a2fa7059,Less than 5,Yes,Yes,,,,,,Not present,Mature,1,DPout21-6641,RandR,,,,153.1197484,-28.1882229,WGS84
,Planchonella australis,,,,753.0,GPS,4000.0,,2021-10-04 21:53:28.373691+00:00,species_2021-10-03 175634.878596.txt,,,,False,NSW1092025,2021-10-03T00:00:00+00:00,,,,,Tree. GPS generalised.,,Tissue,,,,,,,,,,,,,,,,popnInfo-OgvgmBbk,phenology-13c43f61,724ac2d0-23f3-11ec-d7ce-8300a2fa7059,True,Planchonella australis,Planchonella,australis,n.a.,ALA,"Green Mountain Road, Lamington",Lamington National Park,,Rob Kooyman,,,,724ac2d0-23f3-11ec-d7ce-8300a2fa7059,Less than 5,Yes,Yes,,,,,,Not present,Mature,1,DPout21-6641,RandR,,,,153.121,-28.188,WGS84
,Planchonella australis,,,,753.0,GPS,4000.0,,2021-10-04 21:53:28.373691+00:00,species_2021-10-03 175634.878596.txt,,,,False,NSW1092026,2021-10-03T00:00:00+00:00,,,,,Tree. GPS generalised.,,Tissue,,,,,,,,,,,,,,,,popnInfo-OgvgmBbk,phenology-72ed0e91,724ac2d0-23f3-11ec-d7ce-8300a2fa7059,True,Planchonella australis,Planchonella,australis,n.a.,ALA,"Green Mountain Road, Lamington",Lamington National Park,,Rob Kooyman,,,,724ac2d0-23f3-11ec-d7ce-8300a2fa7059,Less than 5,Yes,Yes,,,,,,Not present,Mature,1,DPout21-6641,RandR,,,,153.121,-28.188,WGS84
,Planchonella australis,,,,753.0,GPS,4000.0,,2021-10-04 21:53:28.373691+00:00,species_2021-10-03 175634.878596.txt,,,,False,NSW1092028,2021-10-03T00:00:00+00:00,,,,,Small Tree. GPS generalised.,,Tissue,,,,,,,,,,,,,,,,popnInfo-OgvgmBbk,phenology-5eed2a00,724ac2d0-23f3-11ec-d7ce-8300a2fa7059,True,Planchonella australis,Planchonella,australis,n.a.,ALA,"Green Mountain Road, Lamington",Lamington National Park,,Rob Kooyman,,,,724ac2d0-23f3-11ec-d7ce-8300a2fa7059,Less than 5,Yes,Yes,,,,,,Not present,Mature,1,DPout21-6641,RandR,,,,153.121,-28.188,WGS84
,Planchonella australis,,,,753.0,GPS,4000.0,,2021-10-04 21:53:28.373691+00:00,species_2021-10-03 175634.878596.txt,,,,False,NSW1092032,2021-10-03T00:00:00+00:00,,,,,Tree. GPS generalised.,,Tissue,,,,,,,,,,,,,,,,popnInfo-OgvgmBbk,phenology-063bcb11,724ac2d0-23f3-11ec-d7ce-8300a2fa7059,True,Planchonella australis,Planchonella,australis,n.a.,ALA,"Green Mountain Road, Lamington",Lamington National Park,,Rob Kooyman,,,,724ac2d0-23f3-11ec-d7ce-8300a2fa7059,Less than 5,Yes,Yes,,,,,,Not present,Mature,1,DPout21-6641,RandR,,,,153.121,-28.188,WGS84
,Planchonella australis,,,,192.0,GPS,3122.0,,2021-08-29 22:38:53.966936+00:00,species_2021-08-28 163240.404917.txt,,,,False,NSW1084838,2021-08-28T00:00:00+00:00,,,,,Tree. GPS generalised.,,Tissue,,,,,,,,,,,,,,,,popnInfo-OgvgmBbk,phenology-49332ef1,515b4420-0795-11ec-dcfc-259f92d020ce,True,Planchonella australis,Planchonella,australis,n.a.,ALA,"Big Scrub, Nightcap",Nightcap National Park,,Rob Kooyman,,,,515b4420-0795-11ec-dcfc-259f92d020ce,Less than 5,Yes,Yes,,,,,,Not present,"Mature, Immature",1,DPout21-6641,RandR,,,,153.334,-28.64,WGS84
,Planchonella australis,,,,192.0,GPS,3488.0,,2021-08-29 22:38:53.966936+00:00,species_2021-08-28 163240.404917.txt,,,,False,NSW1084794,2021-08-28T00:00:00+00:00,,,,,Tree. GPS generalised.,,Tissue,,,,,,,,,,,,,,,,popnInfo-OgvgmBbk,phenology-196a9991,515b4420-0795-11ec-dcfc-259f92d020ce,True,Planchonella australis,Planchonella,australis,n.a.,ALA,"Big Scrub, Nightcap",Nightcap National Park,,Rob Kooyman,,,,515b4420-0795-11ec-dcfc-259f92d020ce,Less than 5,Yes,Yes,,,,,,Not present,"Mature, Immature",1,DPout21-6641,RandR,,,,153.334,-28.64,WGS84
,Planchonella australis,,,,192.0,GPS,3488.0,,2021-08-29 22:38:53.966936+00:00,species_2021-08-28 163240.404917.txt,,,,False,NSW1084795,2021-08-28T00:00:00+00:00,,,,,Tree. GPS generalised.,,Tissue,,,,,,,,,,,,,,,,popnInfo-OgvgmBbk,phenology-c6f05871,515b4420-0795-11ec-dcfc-259f92d020ce,True,Planchonella australis,Planchonella,australis,n.a.,ALA,"Big Scrub, Nightcap",Nightcap National Park,,Rob Kooyman,,,,515b4420-0795-11ec-dcfc-259f92d020ce,Less than 5,Yes,Yes,,,,,,Not present,"Mature, Immature",1,DPout21-6641,RandR,,,,153.334,-28.64,WGS84
,Planchonella australis,,,,192.0,GPS,3488.0,,2021-08-29 22:38:53.966936+00:00,species_2021-08-28 163240.404917.txt,,,,False,NSW1084800,2021-08-28T00:00:00+00:00,,,,,Small Tree. GPS Generalised,,Tissue,,,,,,,,,,,,,,,,popnInfo-OgvgmBbk,phenology-448ac671,515b4420-0795-11ec-dcfc-259f92d020ce,True,Planchonella australis,Planchonella,australis,n.a.,ALA,"Big Scrub, Nightcap",Nightcap National Park,,Rob Kooyman,,,,515b4420-0795-11ec-dcfc-259f92d020ce,Less than 5,Yes,Yes,,,,,,Not present,"Mature, Immature",1,DPout21-6641,RandR,,,,153.334,-28.64,WGS84
,Planchonella australis,,,,192.0,GPS,3488.0,,2021-08-29 22:38:53.966936+00:00,species_2021-08-28 163240.404917.txt,,,,False,NSW1084805,2021-08-28T00:00:00+00:00,,,,,Seedling. GPS generalised.,,Tissue,,,,,,,,,,,,,,,,popnInfo-OgvgmBbk,phenology-772ce4d1,515b4420-0795-11ec-dcfc-259f92d020ce,True,Planchonella australis,Planchonella,australis,n.a.,ALA,"Big Scrub, Nightcap",Nightcap National Park,,Rob Kooyman,,,,515b4420-0795-11ec-dcfc-259f92d020ce,Less than 5,Yes,Yes,,,,,,Not present,"Mature, Immature",1,DPout21-6641,RandR,,,,153.334,-28.64,WGS84
,Planchonella australis,,,,192.0,GPS,3488.0,,2021-08-29 22:38:53.966936+00:00,species_2021-08-28 163240.404917.txt,,,,False,NSW1084844,2021-08-28T00:00:00+00:00,,,,,Tree. GPS generalised.,,Tissue,,,,,,,,,,,,,,,,popnInfo-OgvgmBbk,phenology-07878411,515b4420-0795-11ec-dcfc-259f92d020ce,True,Planchonella australis,Planchonella,australis,n.a.,ALA,"Big Scrub, Nightcap",Nightcap National Park,,Rob Kooyman,,,,515b4420-0795-11ec-dcfc-259f92d020ce,Less than 5,Yes,Yes,,,,,,Not present,"Mature, Immature",1,DPout21-6641,RandR,,,,153.334,-28.64,WGS84
,Planchonella australis,,,,192.0,GPS,3488.0,,2021-08-29 22:38:53.966936+00:00,species_2021-08-28 163240.404917.txt,,,,False,NSW1084859,2021-08-28T00:00:00+00:00,,,,,Big Tree. GPS generalised.,,Tissue,,,,,,,,,,,,,,,,popnInfo-OgvgmBbk,phenology-21c76011,515b4420-0795-11ec-dcfc-259f92d020ce,True,Planchonella australis,Planchonella,australis,n.a.,ALA,"Big Scrub, Nightcap",Nightcap National Park,,Rob Kooyman,,,,515b4420-0795-11ec-dcfc-259f92d020ce,Less than 5,Yes,Yes,,,,,,Not present,"Mature, Immature",1,DPout21-6641,RandR,,,,153.334,-28.64,WGS84
,Planchonella australis,,,,228.0,GPS,34.0,,2021-08-29 22:38:53.966936+00:00,species_2021-08-28 163240.404917.txt,,,,False,NSW1084829,2021-08-28T00:00:00+00:00,,,,,Tree,,Tissue,,,,,,,,,,,,,,,,popnInfo-OgvgmBbk,phenology-50c4b961,515b4420-0795-11ec-dcfc-259f92d020ce,True,Planchonella australis,Planchonella,australis,n.a.,ALA,"Big Scrub, Nightcap",Nightcap National Park,,Rob Kooyman,,,,515b4420-0795-11ec-dcfc-259f92d020ce,Less than 5,Yes,Yes,,,,,,Not present,"Mature, Immature",1,DPout21-6641,RandR,,,,153.330461,-28.6383373,WGS84
,Planchonella australis,,,,219.0,GPS,27.0,,2021-08-29 22:38:53.966936+00:00,species_2021-08-28 163240.404917.txt,,,,False,NSW1084834,2021-08-28T00:00:00+00:00,,,,,Tree,,Tissue,,,,,,,,,,,,,,,,popnInfo-OgvgmBbk,phenology-e145d3c0,515b4420-0795-11ec-dcfc-259f92d020ce,True,Planchonella australis,Planchonella,australis,n.a.,ALA,"Big Scrub, Nightcap",Nightcap National Park,,Rob Kooyman,,,,515b4420-0795-11ec-dcfc-259f92d020ce,Less than 5,Yes,Yes,,,,,,Not present,"Mature, Immature",1,DPout21-6641,RandR,,,,153.3303455,-28.6383288,WGS84
,Planchonella australis,,,,228.0,GPS,30.0,,2021-08-29 22:38:53.966936+00:00,species_2021-08-28 163240.404917.txt,,,,False,NSW1084830,2021-08-28T00:00:00+00:00,,,,,Tree,,Tissue,,,,,,,,,,,,,,,,popnInfo-OgvgmBbk,phenology-a73277a1,515b4420-0795-11ec-dcfc-259f92d020ce,True,Planchonella australis,Planchonella,australis,n.a.,ALA,"Big Scrub, Nightcap",Nightcap National Park,,Rob Kooyman,,,,515b4420-0795-11ec-dcfc-259f92d020ce,Less than 5,Yes,Yes,,,,,,Not present,"Mature, Immature",1,DPout21-6641,RandR,,,,153.3298574,-28.638397,WGS84
,Planchonella australis,,,,215.0,GPS,3442.0,,2021-08-29 22:38:53.966936+00:00,species_2021-08-28 163240.404917.txt,,,,False,NSW1084840,2021-08-28T00:00:00+00:00,,,,,Tree. GPS generalised.,,Tissue,,,,,,,,,,,,,,,,popnInfo-OgvgmBbk,phenology-5dc873b1,515b4420-0795-11ec-dcfc-259f92d020ce,True,Planchonella australis,Planchonella,australis,n.a.,ALA,"Big Scrub, Nightcap",Nightcap National Park,,Rob Kooyman,,,,515b4420-0795-11ec-dcfc-259f92d020ce,Less than 5,Yes,Yes,,,,,,Not present,"Mature, Immature",1,DPout21-6641,RandR,,,,153.334,-28.64,WGS84
,Planchonella australis,,,,215.0,GPS,3400.0,,2021-08-29 22:38:53.966936+00:00,species_2021-08-28 163240.404917.txt,,,,False,NSW1084835,2021-08-28T00:00:00+00:00,,,,,Tree. GPS generalised.,,Tissue,,,,,,,,,,,,,,,,popnInfo-OgvgmBbk,phenology-76a03ec1,515b4420-0795-11ec-dcfc-259f92d020ce,True,Planchonella australis,Planchonella,australis,n.a.,ALA,"Big Scrub, Nightcap",Nightcap National Park,,Rob Kooyman,,,,515b4420-0795-11ec-dcfc-259f92d020ce,Less than 5,Yes,Yes,,,,,,Not present,"Mature, Immature",1,DPout21-6641,RandR,,,,153.334,-28.64,WGS84
